customer_unique_id,avg_integrity_score,has_mismatch
0d3ea90688e4b68c0921d78a170e7507,0.015590318904611628,0
0d3fed999b1784f0b72d86d4c35533ce,0.07034216239259793,0
0d5ab1fc17d8e60b3ee1e8bad41aeaf6,0.002099543761169934,0
0d6f4e65c31419133e30ff255804a607,0.5142800120447852,1
0d73f391122f11e944b57b07632a3b3e,0.5831750606503543,1
0d7aa07091b3e786159120634f396abd,0.6386796166220673,1
0d83b1f69cce44c6b8401433a2490be6,0.40615150891870533,0
0d84f41012b2cde57daa54e32c4678c1,0.04595702552587666,0
0d88bced1c85bef2f7ed195b1de99e61,0.26818343690672025,0
0da0e3cb898f1019529c5e5e738edc8c,0.05940487638905119,0
0db307a3bf5f0cf05e7a62c6c3bb942d,0.16687395785738388,0
0dbb5af00b870407d4129d36bacb64db,0.11810757793824907,0
0dc08717c1e08839d7c105878743f55e,0.39692940576685093,0
0dc3a4327bacc5b339d49aa33120365b,0.8928679504048002,1
0dd8363b55b6c0635a09dd43297e2291,0.2468864605436146,0
0df7cb24e2043aed322e088e15b45275,0.3239736237539878,0
0df829a42053ce2fe8f54971db6ce80a,0.37357435018490665,0
0e10cc92279d1da081a4f9869d4fddc4,0.48940528840965386,0
0e30f703c154e47face004ec99e38b2e,0.06529036703229622,0
0e36fee9f974affcfef469842ddb5a35,0.08216012877563811,0
0e3adc3a3ad71718fc412a1d0d5fbc11,0.4714689530131856,0
0e4348d43e951a56ecb1847d9e60581c,0.5791599435444669,1
0e4797a3c58af30a243771aaaff44806,0.43567892406918246,0
0e52738954708662c0a58b74fe60347b,0.03633942199573547,0
0e620ddd3ff680344ba57ec7a0c6a4e6,0.08871986608115523,0
0e627c648d467c22ca73b5e9c4040167,0.42378697698917867,0
0e6381a288e73b5f9d64ac699533ad57,0.00017535683267383084,0
0e66b615daa4df73afa6c160346708b3,0.9153999690045868,1
0e7c4a936f7e9a445f9acebb8922b61f,0.33393057608377924,0
0e81b4d6355f0cdec4bc81b5dd1f410f,0.12324496050628088,0
0e850ed5adc4abe0346435eda5b1a626,0.7146602212976536,1
0e922f6fc526a5e89ae5b96df681a792,0.4657153500650635,0
0ebadee2a83f3f4e0c2b9a3731c7c088,0.16203687526360566,1
0ed558e285dfa58e23fbbb9c3601a78d,0.017865503464378506,0
0ee02c020cf6a1d5af1f44febcec7e69,0.6032014937273549,1
0ef056a9273f4997ca722041d7b7341d,0.30641203760076047,0
0efae48cb4ba36016622e290fcfc2f9f,0.03379004715036562,0
0efd5025e6544ef110881866b945d0cc,0.13210209970943035,0
0f0470ca2b9c77d9fed0c4e9137af190,0.09540241405403961,0
0f0ebff71680fcdc93d3cce51901f3f6,0.02093062435460439,0
0f113dd39658562f828e51410f67de15,0.010294418974800275,0
0f1bc2cfe415c3d1aba852b5cd6aee42,0.02395770365417091,0
0f22f3cc65cb266f722cd25c2ba0f84f,0.5641407072964618,1
0f4435f8973c32a5ffe9fd128d096561,0.43723973486123274,0
0f53f9de97fd752db6a2c74a3bac5cf7,0.49289840723726264,0
0f6cfb0782cddcd76df38657c69dbb4b,0.3282273056014019,0
0f959f179a3451d6c6bca46040b52b68,0.25826150233219547,0
0fa7a4483bc82eb8eef80002306eddab,0.8536157172313373,1
0faaf37c3308c120fd273845719604e7,0.7279138001973173,1
0fb659266bac6a67b53255316058270d,0.10108447730017076,0
0fb8e3eab2d3e79d92bb3fffbb97f188,0.02791393106508398,0
0fdb7af80b0cfbb2008de275294f8e00,0.10662124269692816,0
0fe4ad1853ca222fc9b0718ba6c32cd8,0.01634934806327856,0
0fe889940c2e62512282de063f79b521,0.007828616692201227,0
0ff6bebd4c4327455d347885e2697876,0.44222017269990116,0
100c337ea66f559d930d3c8816270594,0.777953386099015,1
1014864fdce7428f39493d675751d52b,0.020537389616907657,0
101810d5a28d9391b52c5c2bc3dfab08,0.20846634769904113,0
1028ab5aecbcdfe221a761830f0f8f24,0.4486392649815874,0
1037ee8f97dd4241edf738269f1c470d,0.23294650390836777,0
104bdb7e6a6cdceaa88c3ea5fa6b2b93,0.5366338159320292,1
104ecbdcb645f2c124125cf58db3051d,0.3349569219050439,0
104f7e16c7b3c8593171ed1a1635a792,0.09567337152933056,0
